"category","sub_category","zh","en","slug","priority","status","source_key"
"Git、协作与交付","远程协作","派生仓库","Fork","fork","P1","candidate","GIT"
"Git、协作与交付","远程协作","拉取","Pull","pull","P0","candidate","GIT"
"Git、协作与交付","远程协作","获取","Fetch","fetch","P1","candidate","GIT"
"Git、协作与交付","远程协作","推送","Push","push","P0","candidate","GIT"
"Git、协作与交付","分支集成","合并","Merge","merge","P0","candidate","GIT"
"Git、协作与交付","分支集成","变基","Rebase","rebase","P1","candidate","GIT"
"Git、协作与交付","分支集成","快进合并","Fast-Forward Merge","fast-forward-merge","P2","candidate","GIT"
"Git、协作与交付","分支集成","合并冲突","Merge Conflict","merge-conflict","P0","candidate","GIT"
"Git、协作与交付","分支集成","拣选提交","Cherry-Pick","cherry-pick","P1","candidate","GIT"
"Git、协作与交付","撤销恢复","反向提交","Revert","revert","P0","candidate","GIT"
"Git、协作与交付","撤销恢复","重置","Reset","git-reset","P1","candidate","GIT"
"Git、协作与交付","撤销恢复","暂存改动","Stash","stash","P0","candidate","GIT"
"Git、协作与交付","版本发布","标签","Tag","tag","P1","candidate","GIT"
"Git、协作与交付","版本发布","发布版本","Release","release","P0","candidate","GITHUB"
"Git、协作与交付","评审协作","拉取请求","Pull Request","pull-request","P0","candidate","GITHUB"
"Git、协作与交付","评审协作","代码评审","Code Review","code-review","P0","candidate","GITHUB"
"Git、协作与交付","评审协作","议题","Issue","issue","P0","candidate","GITHUB"
"Git、协作与交付","仓库配置","忽略文件","Gitignore","gitignore","P1","candidate","GIT"
"Git、协作与交付","仓库配置","Git Hooks","Git Hooks","git-hooks","P2","candidate","GIT"
"Git、协作与交付","提交规范","约定式提交","Conventional Commits","conventional-commits","P1","candidate","GIT"
"Git、协作与交付","分支策略","主干开发","Trunk-Based Development","trunk-based-development","P2","candidate","GITHUB"
"Git、协作与交付","分支策略","Git Flow","Git Flow","git-flow","P2","candidate","GIT"
"Git、协作与交付","分支策略","保护分支","Protected Branch","protected-branch","P1","candidate","GITHUB"
"Git、协作与交付","自动化","持续集成","Continuous Integration","ci","P0","candidate","GHA"
"Git、协作与交付","自动化","持续交付","Continuous Delivery","cd","P0","candidate","GHA"
"Git、协作与交付","自动化","流水线","Pipeline","pipeline","P0","candidate","GHA"
"Git、协作与交付","自动化","工作流","Workflow","workflow","P0","candidate","GHA"
"Git、协作与交付","自动化","作业","Job","ci-job","P1","candidate","GHA"
"Git、协作与交付","自动化","运行器","Runner","runner","P1","candidate","GHA"
"Git、协作与交付","自动化","构建产物","Artifact","artifact","P1","candidate","GHA"
"Git、协作与交付","环境管理","部署环境","Deployment Environment","deployment-environment","P0","candidate","GHA"
"Git、协作与交付","环境管理","密钥","Secret","secret","P0","candidate","GHA"
"Git、协作与交付","版本发布","预览部署","Preview Deployment","preview-deployment","P0","candidate","VERCEL"
"Git、协作与交付","版本发布","回滚","Rollback","rollback","P0","candidate","GHA"
"Git、协作与交付","发布策略","金丝雀发布","Canary Deployment","canary-deployment","P2","candidate","AWS_WAF"
"Git、协作与交付","发布策略","蓝绿发布","Blue-Green Deployment","blue-green-deployment","P2","candidate","AWS_WAF"
"架构、云原生与运维","架构风格","客户端—服务器","Client-Server","client-server","P0","candidate","AWS_WAF"
"架构、云原生与运维","架构风格","单体架构","Monolith","monolith","P1","candidate","AWS_WAF"
"架构、云原生与运维","架构风格","模块化单体","Modular Monolith","modular-monolith","P2","candidate","AWS_WAF"
"架构、云原生与运维","架构风格","微服务","Microservices","microservices","P0","candidate","AWS_WAF"
"架构、云原生与运维","架构风格","分布式系统","Distributed System","distributed-system","P1","candidate","AWS_WAF"
"架构、云原生与运维","架构风格","分层架构","Layered Architecture","layered-architecture","P1","candidate","AWS_WAF"
"架构、云原生与运维","架构风格","整洁架构","Clean Architecture","clean-architecture","P2","candidate","AWS_WAF"
"架构、云原生与运维","架构风格","六边形架构","Hexagonal Architecture","hexagonal-architecture","P2","candidate","AWS_WAF"
"架构、云原生与运维","架构风格","MVC","Model View Controller","mvc","P1","candidate","AWS_WAF"
"架构、云原生与运维","接口架构","API 优先","API-First","api-first","P1","candidate","OAS"
"架构、云原生与运维","接口架构","前端专属后端","Backend for Frontend","bff","P2","candidate","AWS_WAF"
"架构、云原生与运维","事件架构","事件驱动架构","Event-Driven Architecture","event-driven-architecture","P1","candidate","AWS_WAF"
"架构、云原生与运维","事件架构","CQRS","Command Query Responsibility Segregation","cqrs","P2","candidate","AWS_WAF"
"架构、云原生与运维","事件架构","事件溯源","Event Sourcing","event-sourcing","P2","candidate","AWS_WAF"
"架构、云原生与运维","无服务器","无服务器架构","Serverless","serverless","P0","candidate","AWS_LAMBDA"
"架构、云原生与运维","无服务器","函数即服务","Function as a Service","faas","P1","candidate","AWS_LAMBDA"
"架构、云原生与运维","容器","容器","Container","container","P0","candidate","DOCKER"
"架构、云原生与运维","容器","镜像","Container Image","container-image","P0","candidate","DOCKER"
"架构、云原生与运维","容器","Dockerfile","Dockerfile","dockerfile","P0","candidate","DOCKER"
"架构、云原生与运维","容器","镜像仓库","Container Registry","container-registry","P1","candidate","DOCKER"
"架构、云原生与运维","容器","数据卷","Volume","volume","P1","candidate","DOCKER"
"架构、云原生与运维","容器","容器网络","Container Network","container-network","P2","candidate","DOCKER"
"架构、云原生与运维","容器","Docker Compose","Docker Compose","docker-compose","P0","candidate","DOCKER"
"架构、云原生与运维","容器","容器编排","Container Orchestration","container-orchestration","P1","candidate","K8S"
"架构、云原生与运维","Kubernetes","Kubernetes","Kubernetes","kubernetes","P1","candidate","K8S"
"架构、云原生与运维","Kubernetes","集群","Cluster","cluster","P1","candidate","K8S"
"架构、云原生与运维","Kubernetes","节点","Node","node","P2","candidate","K8S"
"架构、云原生与运维","Kubernetes","Pod","Pod","pod","P1","candidate","K8S"
"架构、云原生与运维","Kubernetes","Deployment","Deployment","k8s-deployment","P1","candidate","K8S"
"架构、云原生与运维","Kubernetes","副本集","ReplicaSet","replicaset","P2","candidate","K8S"
"架构、云原生与运维","Kubernetes","Service","Service","k8s-service","P1","candidate","K8S"
"架构、云原生与运维","Kubernetes","Ingress","Ingress","ingress","P1","candidate","K8S"
"架构、云原生与运维","Kubernetes","Gateway","Gateway","k8s-gateway","P2","candidate","K8S"
"架构、云原生与运维","Kubernetes","命名空间","Namespace","k8s-namespace","P2","candidate","K8S"
"架构、云原生与运维","Kubernetes","ConfigMap","ConfigMap","configmap","P2","candidate","K8S"
"架构、云原生与运维","Kubernetes","Kubernetes Secret","Kubernetes Secret","k8s-secret","P2","candidate","K8S"
"架构、云原生与运维","Kubernetes","Helm","Helm","helm","P2","candidate","K8S"
"架构、云原生与运维","扩缩容","自动扩缩容","Autoscaling","autoscaling","P1","candidate","K8S"
"架构、云原生与运维","基础设施","基础设施即代码","Infrastructure as Code","infrastructure-as-code","P0","candidate","TERRAFORM"
"架构、云原生与运维","Terraform","Terraform Provider","Terraform Provider","terraform-provider","P1","candidate","TERRAFORM"
"架构、云原生与运维","Terraform","Terraform Module","Terraform Module","terraform-module","P1","candidate","TERRAFORM"
"架构、云原生与运维","Terraform","Terraform State","Terraform State","terraform-state","P1","candidate","TERRAFORM"
"架构、云原生与运维","Terraform","Plan","Terraform Plan","terraform-plan","P1","candidate","TERRAFORM"
"架构、云原生与运维","Terraform","Apply","Terraform Apply","terraform-apply","P1","candidate","TERRAFORM"
"架构、云原生与运维","云基础","云计算","Cloud Computing","cloud-computing","P0","candidate","AWS_WAF"
"架构、云原生与运维","云基础","区域","Region","region","P1","candidate","AWS_WAF"
"架构、云原生与运维","云基础","可用区","Availability Zone","availability-zone","P1","candidate","AWS_WAF"
"架构、云原生与运维","网络","内容分发网络","Content Delivery Network","cdn","P0","candidate","VERCEL"
"架构、云原生与运维","网络","边缘计算","Edge Computing","edge-computing","P1","candidate","VERCEL"
"架构、云原生与运维","网络","DNS","Domain Name System","dns","P0","candidate","MDN"
"架构、云原生与运维","网络","域名","Domain Name","domain-name","P0","candidate","MDN"
"架构、云原生与运维","网络","TLS","Transport Layer Security","tls","P0","candidate","MDN"
"架构、云原生与运维","网络","数字证书","Digital Certificate","digital-certificate","P1","candidate","MDN"
"架构、云原生与运维","扩缩容","水平扩展","Horizontal Scaling","horizontal-scaling","P1","candidate","AWS_WAF"
"架构、云原生与运维","扩缩容","垂直扩展","Vertical Scaling","vertical-scaling","P1","candidate","AWS_WAF"
"架构、云原生与运维","可靠性","高可用","High Availability","high-availability","P0","candidate","AWS_WAF"
"架构、云原生与运维","可靠性","容错","Fault Tolerance","fault-tolerance","P1","candidate","AWS_WAF"
"架构、云原生与运维","可靠性","灾难恢复","Disaster Recovery","disaster-recovery","P1","candidate","AWS_WAF"
"架构、云原生与运维","可靠性","RTO","Recovery Time Objective","rto","P2","candidate","AWS_WAF"
"架构、云原生与运维","可靠性","RPO","Recovery Point Objective","rpo","P2","candidate","AWS_WAF"
"架构、云原生与运维","可观测性","可观测性","Observability","observability","P0","candidate","OTEL"
"架构、云原生与运维","可观测性","日志","Log","log","P0","candidate","OTEL"
"架构、云原生与运维","可观测性","指标","Metric","metric","P0","candidate","OTEL"
"架构、云原生与运维","可观测性","追踪","Trace","trace","P1","candidate","OTEL"
"架构、云原生与运维","可观测性","跨度","Span","span","P2","candidate","OTEL"
"架构、云原生与运维","可观测性","关联 ID","Correlation ID","correlation-id","P1","candidate","OTEL"
"架构、云原生与运维","服务目标","SLI","Service Level Indicator","sli","P2","candidate","OTEL"
"架构、云原生与运维","服务目标","SLO","Service Level Objective","slo","P2","candidate","OTEL"
"架构、云原生与运维","服务目标","SLA","Service Level Agreement","sla","P1","candidate","OTEL"
"架构、云原生与运维","监控","告警","Alert","alert","P0","candidate","OTEL"
"架构、云原生与运维","监控","仪表盘","Dashboard","dashboard","P0","candidate","OTEL"
"架构、云原生与运维","无服务器","冷启动","Cold Start","cold-start","P1","candidate","AWS_LAMBDA"
"架构、云原生与运维","性能","延迟","Latency","latency","P0","candidate","AWS_WAF"
"架构、云原生与运维","性能","并发","Concurrency","concurrency","P0","candidate","PYTHON"
"架构、云原生与运维","性能","背压","Backpressure","backpressure","P2","candidate","AWS_LAMBDA"
"测试、质量与安全","测试层级","单元测试","Unit Test","unit-test","P0","candidate","VITEST"
"测试、质量与安全","测试层级","集成测试","Integration Test","integration-test","P0","candidate","PLAYWRIGHT"
"测试、质量与安全","测试层级","端到端测试","End-to-End Test","e2e-test","P0","candidate","PLAYWRIGHT"
"测试、质量与安全","测试层级","组件测试","Component Test","component-test","P1","candidate","PLAYWRIGHT"
"测试、质量与安全","测试目的","冒烟测试","Smoke Test","smoke-test","P0","candidate","PLAYWRIGHT"
"测试、质量与安全","测试目的","回归测试","Regression Test","regression-test","P0","candidate","PLAYWRIGHT"
"测试、质量与安全","测试目的","验收测试","Acceptance Test","acceptance-test","P0","candidate","PLAYWRIGHT"
"测试、质量与安全","测试方式","手工测试","Manual Testing","manual-testing","P1","candidate","PLAYWRIGHT"
"测试、质量与安全","测试方式","自动化测试","Automated Testing","automated-testing","P0","candidate","PLAYWRIGHT"
"测试、质量与安全","测试基础","测试用例","Test Case","test-case","P0","candidate","PLAYWRIGHT"
"测试、质量与安全","测试基础","测试夹具","Test Fixture","test-fixture","P1","candidate","PLAYWRIGHT"
"测试、质量与安全","测试替身","模拟对象","Mock","mock","P0","candidate","VITEST"
"测试、质量与安全","测试替身","桩","Stub","stub","P1","candidate","VITEST"
"测试、质量与安全","测试替身","间谍","Spy","spy","P2","candidate","VITEST"
"测试、质量与安全","测试基础","断言","Assertion","assertion","P0","candidate","PLAYWRIGHT"
"测试、质量与安全","测试基础","测试运行器","Test Runner","test-runner","P1","candidate","VITEST"
"测试、质量与安全","回归保护","快照测试","Snapshot Testing","snapshot-testing","P1","candidate","VITEST"
"测试、质量与安全","回归保护","视觉回归测试","Visual Regression Testing","visual-regression-testing","P0","candidate","VITEST"
"测试、质量与安全","测试度量","测试覆盖率","Code Coverage","code-coverage","P0","candidate","VITEST"
"测试、质量与安全","测试度量","变异测试","Mutation Testing","mutation-testing","P2","candidate","VITEST"
"测试、质量与安全","接口测试","契约测试","Contract Testing","contract-testing","P1","candidate","OAS"
"测试、质量与安全","接口测试","API 测试","API Testing","api-testing","P0","candidate","PLAYWRIGHT"
"测试、质量与安全","性能测试","负载测试","Load Testing","load-testing","P1","candidate","AWS_WAF"
"测试、质量与安全","性能测试","压力测试","Stress Testing","stress-testing","P1","candidate","AWS_WAF"
"测试、质量与安全","性能测试","性能测试","Performance Testing","performance-testing","P0","candidate","WEBDEV"
"测试、质量与安全","专项测试","无障碍测试","Accessibility Testing","accessibility-testing","P0","candidate","W3C_WAI"
"测试、质量与安全","稳定性","不稳定测试","Flaky Test","flaky-test","P1","candidate","PLAYWRIGHT"
"测试、质量与安全","稳定性","测试隔离","Test Isolation","test-isolation","P1","candidate","PLAYWRIGHT"
"测试、质量与安全","测试策略","测试金字塔","Test Pyramid","test-pyramid","P2","candidate","VITEST"
"测试、质量与安全","开发方法","测试驱动开发","Test-Driven Development","tdd","P1","candidate","VITEST"
"测试、质量与安全","开发方法","行为驱动开发","Behavior-Driven Development","bdd","P2","candidate","VITEST"
"测试、质量与安全","质量流程","质量保障","Quality Assurance","qa","P0","candidate","PLAYWRIGHT"
"测试、质量与安全","权限安全","最小权限","Least Privilege","least-privilege","P0","candidate","OWASP"
"测试、质量与安全","数据安全","静态加密","Encryption at Rest","encryption-at-rest","P1","candidate","OWASP"
"测试、质量与安全","数据安全","传输加密","Encryption in Transit","encryption-in-transit","P1","candidate","OWASP"
"测试、质量与安全","密码学","哈希","Hashing","hashing","P1","candidate","OWASP"
"测试、质量与安全","密码学","盐","Salt","salt","P2","candidate","OWASP"
"测试、质量与安全","Web 安全","HTTPS","HTTPS","https","P0","candidate","MDN"
"测试、质量与安全","Web 安全","跨站脚本","Cross-Site Scripting","xss","P0","candidate","OWASP"
"测试、质量与安全","Web 安全","跨站请求伪造","Cross-Site Request Forgery","csrf","P0","candidate","OWASP"
"测试、质量与安全","注入攻击","SQL 注入","SQL Injection","sql-injection","P0","candidate","OWASP"
"测试、质量与安全","注入攻击","命令注入","Command Injection","command-injection","P1","candidate","OWASP"
"测试、质量与安全","服务端安全","服务端请求伪造","Server-Side Request Forgery","ssrf","P1","candidate","OWASP"
"测试、质量与安全","权限安全","失效的访问控制","Broken Access Control","broken-access-control","P0","candidate","OWASP"
"测试、质量与安全","配置安全","安全配置错误","Security Misconfiguration","security-misconfiguration","P0","candidate","OWASP"
"测试、质量与安全","供应链","依赖漏洞","Dependency Vulnerability","dependency-vulnerability","P0","candidate","OWASP"
"测试、质量与安全","供应链","软件供应链","Software Supply Chain","software-supply-chain","P1","candidate","OWASP"
"测试、质量与安全","输入安全","输入校验","Input Validation","input-validation","P0","candidate","OWASP"
"测试、质量与安全","输入安全","净化","Sanitization","sanitization","P1","candidate","OWASP"
"测试、质量与安全","浏览器安全","内容安全策略","Content Security Policy","csp","P1","candidate","MDN"
"测试、质量与安全","浏览器安全","同源策略","Same-Origin Policy","same-origin-policy","P1","candidate","MDN"
"测试、质量与安全","浏览器安全","Cookie 安全属性","Cookie Security Attributes","cookie-security","P1","candidate","MDN"
"测试、质量与安全","漏洞管理","漏洞","Vulnerability","vulnerability","P0","candidate","OWASP"
"测试、质量与安全","漏洞管理","CVE","Common Vulnerabilities and Exposures","cve","P1","candidate","OWASP"
"测试、质量与安全","漏洞管理","补丁","Patch","patch","P0","candidate","OWASP"
"测试、质量与安全","安全设计","威胁建模","Threat Modeling","threat-modeling","P1","candidate","OWASP"
"测试、质量与安全","安全设计","攻击面","Attack Surface","attack-surface","P1","candidate","OWASP"
"测试、质量与安全","安全基线","OWASP Top 10","OWASP Top 10","owasp-top-10","P0","candidate","OWASP"
"产品、设计与体验","产品范围","MVP","Minimum Viable Product","mvp","P0","existing","PRODUCT"
"产品、设计与体验","流程","用户流程","User Flow","user-flow","P0","existing","PRODUCT"
"产品、设计与体验","原型","线框图","Wireframe","wireframe","P0","existing","PRODUCT"
"产品、设计与体验","信息组织","信息架构","Information Architecture","ia","P0","existing","PRODUCT"
"产品、设计与体验","原型","原型","Prototype","prototype","P0","existing","FIGMA"
"产品、设计与体验","设计系统","设计系统","Design System","design-system","P0","existing","FIGMA"
"产品、设计与体验","无障碍","无障碍","Accessibility","a11y","P0","existing","W3C_WAI"
"产品、设计与体验","需求","用户故事","User Story","user-story","P0","candidate","PRODUCT"
"产品、设计与体验","需求","待办任务","Jobs to Be Done","jobs-to-be-done","P1","candidate","PRODUCT"
"产品、设计与体验","需求","问题陈述","Problem Statement","problem-statement","P0","candidate","PRODUCT"
"产品、设计与体验","用户研究","用户画像","Persona","persona","P1","candidate","PRODUCT"
"产品、设计与体验","用户研究","目标用户","Target User","target-user","P0","candidate","PRODUCT"
"产品、设计与体验","需求","使用场景","Use Case","use-case","P0","candidate","PRODUCT"
"产品、设计与体验","需求","验收标准","Acceptance Criteria","acceptance-criteria","P0","candidate","PRODUCT"
"产品、设计与体验","需求","需求","Requirement","requirement","P0","candidate","PRODUCT"
"产品、设计与体验","产品范围","范围","Scope","scope","P0","candidate","PRODUCT"
"产品、设计与体验","产品规划","路线图","Roadmap","roadmap","P0","candidate","PRODUCT"
"产品、设计与体验","产品规划","待办列表","Backlog","backlog","P0","candidate","PRODUCT"
"产品、设计与体验","产品规划","优先级","Priority","priority","P0","candidate","PRODUCT"
"产品、设计与体验","产品规划","迭代","Iteration","iteration","P0","candidate","PRODUCT"
"产品、设计与体验","产品规划","冲刺","Sprint","sprint","P1","candidate","PRODUCT"
"产品、设计与体验","产品规划","发布","Product Release","product-release","P0","candidate","PRODUCT"
"产品、设计与体验","数据指标","KPI","Key Performance Indicator","kpi","P1","candidate","PRODUCT"
"产品、设计与体验","数据指标","北极星指标","North Star Metric","north-star-metric","P1","candidate","PRODUCT"
"产品、设计与体验","数据指标","转化率","Conversion Rate","conversion-rate","P0","candidate","PRODUCT"
"产品、设计与体验","数据指标","漏斗","Funnel","funnel","P0","candidate","PRODUCT"
"产品、设计与体验","数据指标","留存","Retention","retention","P0","candidate","PRODUCT"
"产品、设计与体验","数据指标","流失","Churn","churn","P1","candidate","PRODUCT"
"产品、设计与体验","实验","A/B 测试","A/B Testing","ab-testing","P0","candidate","PRODUCT"
"产品、设计与体验","用户研究","定性研究","Qualitative Research","qualitative-research","P1","candidate","PRODUCT"
"产品、设计与体验","用户研究","定量研究","Quantitative Research","quantitative-research","P1","candidate","PRODUCT"
"产品、设计与体验","用户研究","可用性测试","Usability Testing","usability-testing","P0","candidate","PRODUCT"
"产品、设计与体验","原型","视觉稿","Mockup","mockup","P0","candidate","FIGMA"
"产品、设计与体验","原型","保真度","Fidelity","fidelity","P1","candidate","FIGMA"
"产品、设计与体验","信息组织","站点地图","Sitemap","sitemap","P0","candidate","PRODUCT"
"产品、设计与体验","流程","用户旅程","User Journey","user-journey","P1","candidate","PRODUCT"
"产品、设计与体验","流程","任务流程","Task Flow","task-flow","P1","candidate","PRODUCT"
"产品、设计与体验","信息组织","导航","Navigation","navigation","P0","candidate","MATERIAL"
"产品、设计与体验","设计系统","设计令牌","Design Token","design-token","P0","candidate","FIGMA"
"产品、设计与体验","设计系统","组件库","Component Library","component-library","P0","candidate","FIGMA"
"产品、设计与体验","设计系统","模式库","Pattern Library","pattern-library","P1","candidate","FIGMA"
"产品、设计与体验","设计系统","变量","Design Variable","design-variable","P1","candidate","FIGMA"
"产品、设计与体验","设计系统","变体","Variant","variant","P0","candidate","FIGMA"
"产品、设计与体验","布局","自动布局","Auto Layout","auto-layout","P0","candidate","FIGMA"
"产品、设计与体验","布局","间距","Spacing","spacing","P0","candidate","FIGMA"
"产品、设计与体验","布局","栅格","Layout Grid","layout-grid","P1","candidate","FIGMA"
"产品、设计与体验","视觉","字体排版","Typography","typography","P0","candidate","MATERIAL"
"产品、设计与体验","无障碍","颜色对比度","Color Contrast","color-contrast","P0","candidate","W3C_WAI"
"产品、设计与体验","视觉","视觉层级","Visual Hierarchy","visual-hierarchy","P0","candidate","MATERIAL"
"产品、设计与体验","交互","可供性","Affordance","affordance","P1","candidate","MATERIAL"
"产品、设计与体验","交互","反馈","Feedback","feedback","P0","candidate","MATERIAL"
"产品、设计与体验","界面状态","空状态","Empty State","empty-state","P0","candidate","MATERIAL"
"产品、设计与体验","界面状态","错误状态","Error State","error-state","P0","candidate","MATERIAL"
"产品、设计与体验","界面状态","加载状态","Loading State","loading-state","P0","candidate","MATERIAL"
"产品、设计与体验","动效","微交互","Microinteraction","microinteraction","P0","candidate","MATERIAL"
"产品、设计与体验","动效","动效设计","Motion Design","motion-design","P0","candidate","MATERIAL"
"产品、设计与体验","动效","缓动","Easing","easing","P1","candidate","MATERIAL"
"产品、设计与体验","动效","时长","Duration","motion-duration","P1","candidate","MATERIAL"
"产品、设计与体验","无障碍","减少动态效果","Reduced Motion","reduced-motion","P0","candidate","W3C_WAI"
"产品、设计与体验","主题","深色模式","Dark Mode","dark-mode","P0","candidate","FIGMA"
"产品、设计与体验","国际化","本地化","Localization","localization","P1","candidate","MDN"
"产品、设计与体验","国际化","国际化","Internationalization","i18n","P1","candidate","MDN"
"产品、设计与体验","内容","内容设计","Content Design","content-design","P1","candidate","PRODUCT"
"产品、设计与体验","内容","用户体验文案","UX Writing","ux-writing","P0","candidate","PRODUCT"
"产品、设计与体验","布局","移动优先","Mobile First","mobile-first","P0","candidate","MDN"
"产品、设计与体验","信息组织","渐进披露","Progressive Disclosure","progressive-disclosure","P1","candidate","MATERIAL"
"产品、设计与体验","界面模式","模态框","Modal","modal","P0","candidate","MATERIAL"
"产品、设计与体验","界面模式","抽屉","Drawer","drawer","P0","candidate","MATERIAL"
"产品、设计与体验","界面模式","工具提示","Tooltip","tooltip","P0","candidate","MATERIAL"
"产品、设计与体验","界面模式","轻提示","Toast","toast","P0","candidate","MATERIAL"
"产品、设计与体验","界面模式","面包屑","Breadcrumb","breadcrumb","P0","candidate","MATERIAL"
"产品、设计与体验","界面模式","分页器","Pagination Component","pagination-component","P0","candidate","MATERIAL"
"产品、设计与体验","界面模式","标签页","Tabs","tabs","P0","candidate","MATERIAL"
"产品、设计与体验","界面模式","手风琴","Accordion","accordion","P1","candidate","MATERIAL"
"产品、设计与体验","界面模式","下拉菜单","Dropdown","dropdown","P0","candidate","MATERIAL"
"产品、设计与体验","界面模式","命令面板","Command Palette","command-palette","P1","candidate","MATERIAL"
"编程基础与计算机概念","程序构成","常量","Constant","constant","P0","candidate","PYTHON"
"编程基础与计算机概念","程序构成","表达式","Expression","expression","P0","candidate","ECMASCRIPT"
"编程基础与计算机概念","程序构成","运算符","Operator","operator","P0","candidate","ECMASCRIPT"
"编程基础与计算机概念","程序构成","语句","Statement","statement","P0","candidate","ECMASCRIPT"
"编程基础与计算机概念","程序构成","字面量","Literal","literal","P1","candidate","ECMASCRIPT"
"编程基础与计算机概念","程序构成","操作数","Operand","operand","P1","candidate","ECMASCRIPT"
"编程基础与计算机概念","错误处理","错误处理","Error Handling","error-handling","P0","candidate","PYTHON"
"编程基础与计算机概念","错误处理","异常","Exception","exception","P0","candidate","PYTHON"
"编程基础与计算机概念","错误处理","捕获异常","Exception Catching","exception-catching","P1","candidate","PYTHON"
"编程基础与计算机概念","对象模型","类","Class","class","P0","candidate","PYTHON"
"编程基础与计算机概念","对象模型","实例","Instance","instance","P0","candidate","PYTHON"
"编程基础与计算机概念","对象模型","方法","Method","method","P0","candidate","PYTHON"
"编程基础与计算机概念","对象模型","对象","Object","object","P0","candidate","ECMASCRIPT"
"编程基础与计算机概念","对象模型","抽象","Abstraction","abstraction","P1","candidate","CNCF"
"编程基础与计算机概念","对象模型","组合","Composition","composition","P1","candidate","PYTHON"
"编程基础与计算机概念","对象模型","构造函数","Constructor","constructor","P1","candidate","ECMASCRIPT"
"编程基础与计算机概念","对象模型","封装","Encapsulation","encapsulation","P1","candidate","PYTHON"
"编程基础与计算机概念","对象模型","继承","Inheritance","inheritance","P1","candidate","PYTHON"
"编程基础与计算机概念","对象模型","接口实现","Interface Implementation","interface-implementation","P1","candidate","TS"
"编程基础与计算机概念","对象模型","多态","Polymorphism","polymorphism","P2","candidate","PYTHON"
"编程基础与计算机概念","函数","回调函数","Callback Function","callback-function","P0","candidate","NODE"
"编程基础与计算机概念","函数","函数","Function","function","P0","candidate","PYTHON"
"编程基础与计算机概念","函数","参数","Parameter","parameter","P0","candidate","PYTHON"
"编程基础与计算机概念","函数","返回值","Return Value","return-value","P0","candidate","PYTHON"
"编程基础与计算机概念","函数","匿名函数","Anonymous Function","anonymous-function","P1","candidate","ECMASCRIPT"
"编程基础与计算机概念","函数","实参","Argument","argument","P1","candidate","PYTHON"
"编程基础与计算机概念","函数","高阶函数","Higher-order Function","higher-order-function","P1","candidate","PYTHON"
"编程基础与计算机概念","函数","纯函数","Pure Function","pure-function","P1","candidate","ECMASCRIPT"
"编程基础与计算机概念","函数","递归","Recursion","recursion","P1","candidate","PYTHON"
"编程基础与计算机概念","函数","记忆化","Memoization","memoization","P2","candidate","PYTHON"
"编程基础与计算机概念","控制流","条件分支","Conditional Branch","conditional-branch","P0","candidate","PYTHON"
"编程基础与计算机概念","控制流","循环","Loop","loop","P0","candidate","PYTHON"
"编程基础与计算机概念","控制流","生成器","Generator","generator","P1","candidate","PYTHON"
"编程基础与计算机概念","控制流","可迭代对象","Iterable","iterable","P1","candidate","ECMASCRIPT"
"编程基础与计算机概念","控制流","迭代器","Iterator","iterator","P1","candidate","ECMASCRIPT"
"编程基础与计算机概念","控制流","状态机","State Machine","state-machine","P1","candidate","PRODUCT"
"编程基础与计算机概念","控制流","有限状态机","Finite-state Machine","finite-state-machine","P2","candidate","PRODUCT"
"编程基础与计算机概念","类型与值","空值","Null","null-value","P0","candidate","ECMASCRIPT"
"编程基础与计算机概念","类型与值","类型转换","Type Conversion","type-conversion","P0","candidate","ECMASCRIPT"
"编程基础与计算机概念","类型与值","未定义值","Undefined","undefined","P0","candidate","ECMASCRIPT"
"编程基础与计算机概念","类型与值","枚举","Enumeration","enumeration","P1","candidate","TS"
"编程基础与计算机概念","类型与值","元组","Tuple","tuple","P1","candidate","PYTHON"
"编程基础与计算机概念","类型与值","类型强制转换","Type Coercion","type-coercion","P1","candidate","ECMASCRIPT"
"编程基础与计算机概念","数据结构","数组","Array","array","P0","candidate","ECMASCRIPT"
"编程基础与计算机概念","数据结构","列表","List","list-data-structure","P0","candidate","PYTHON"
"编程基础与计算机概念","数据结构","映射","Map","map-data-structure","P0","candidate","ECMASCRIPT"
"编程基础与计算机概念","数据结构","集合","Set","set-data-structure","P0","candidate","PYTHON"
"编程基础与计算机概念","数据结构","图","Graph","graph-data-structure","P1","candidate","PYTHON"
"编程基础与计算机概念","数据结构","哈希表","Hash Table","hash-table","P1","candidate","PYTHON"
"编程基础与计算机概念","数据结构","栈","Stack","stack-data-structure","P1","candidate","PYTHON"
"编程基础与计算机概念","数据结构","树","Tree","tree-data-structure","P1","candidate","PYTHON"
"编程基础与计算机概念","数据结构","二叉树","Binary Tree","binary-tree","P2","candidate","PYTHON"
"编程基础与计算机概念","数据结构","堆","Heap","heap-data-structure","P2","candidate","PYTHON"
"编程基础与计算机概念","数据结构","链表","Linked List","linked-list","P2","candidate","PYTHON"
"编程基础与计算机概念","数据结构","字典树","Trie","trie","P2","candidate","PYTHON"
"编程基础与计算机概念","算法","算法","Algorithm","algorithm","P0","candidate","PYTHON"
"编程基础与计算机概念","算法","大 O 记号","Big O Notation","big-o-notation","P1","candidate","PYTHON"
"编程基础与计算机概念","算法","二分查找","Binary Search","binary-search","P1","candidate","PYTHON"
"编程基础与计算机概念","算法","排序算法","Sorting Algorithm","sorting-algorithm","P1","candidate","PYTHON"
